country,time,new_cases,confirmed_cases,confirmed_cases_per_million,people_vaccinated,people_fully_vaccinated,confirmed_deaths
France,2021-12-12,"43,848",8.30 million,"123,156.86",77.84%,71.26%,"120,493"
France,2021-12-13,"12,064",8.32 million,"123,335.79",77.87%,71.40%,"120,736"
France,2021-12-14,"63,405",8.38 million,"124,276.21",77.91%,71.57%,"120,894"
France,2021-12-15,"65,713",8.44 million,"125,250.87",77.95%,71.74%,"121,045"
France,2021-12-16,"60,866",8.51 million,"126,153.63",77.99%,71.92%,"121,233"
France,2021-12-17,"58,128",8.56 million,"127,015.78",78.04%,72.11%,"121,395"
France,2021-12-18,"58,536",8.62 million,"127,883.98",78.07%,72.24%,"121,480"
France,2021-12-19,"48,473",8.67 million,"128,602.93",78.08%,72.28%,"121,555"
France,2021-12-20,"15,075",8.69 million,"128,826.52",78.13%,72.43%,"121,779"
French Polynesia,2021-12-05,,"46,323","163,955.49",57.63%,55.20%,636
French Polynesia,2021-12-06,1,"46,324","163,959.03",58.41%,55.20%,636
French Polynesia,2021-12-07,8,"46,332","163,987.34",58.41%,55.20%,636
French Polynesia,2021-12-08,0,"46,332","163,987.34",58.41%,55.20%,636
French Polynesia,2021-12-09,2,"46,334","163,994.42",58.41%,55.20%,636
French Polynesia,2021-12-10,0,"46,334","163,994.42",58.41%,55.20%,636
French Polynesia,2021-12-11,0,"46,334","163,994.42",58.41%,55.20%,636
French Polynesia,2021-12-12,0,"46,334","163,994.42",58.41%,55.20%,636
French Polynesia,2021-12-13,0,"46,334","163,994.42",59.13%,55.77%,636
French Polynesia,2021-12-14,0,"46,334","163,994.42",59.13%,55.77%,636
French Polynesia,2021-12-15,1,"46,335","163,997.96",59.13%,55.77%,636
French Polynesia,2021-12-16,7,"46,342","164,022.74",59.13%,55.77%,636
French Polynesia,2021-12-17,0,"46,342","164,022.74",59.13%,55.77%,636
French Polynesia,2021-12-18,0,"46,342","164,022.74",59.13%,55.77%,636
French Polynesia,2021-12-19,0,"46,342","164,022.74",59.13%,55.77%,636
French Polynesia,2021-12-20,0,"46,342","164,022.74",60.17%,56.31%,636
Gabon,2021-12-05,,"37,477","16,445.73",8.19%,6.23%,280
Gabon,2021-12-06,34,"37,511","16,460.65",8.19%,6.23%,281
Gabon,2021-12-07,0,"37,511","16,460.65",8.19%,6.23%,281
Gabon,2021-12-08,40,"37,551","16,478.20",8.19%,6.23%,281
Gabon,2021-12-09,0,"37,551","16,478.20",8.19%,6.23%,281
Gabon,2021-12-10,0,"37,551","16,478.20",8.19%,6.23%,281
Gabon,2021-12-11,40,"37,591","16,495.75",8.19%,6.23%,282
Gabon,2021-12-12,0,"37,591","16,495.75",8.19%,6.23%,282
Gabon,2021-12-13,0,"37,591","16,495.75",9.64%,7.60%,282
Gabon,2021-12-14,35,"37,626","16,511.11",9.64%,7.60%,285
Gabon,2021-12-15,55,"37,681","16,535.25",17.24%,7.60%,285
Gabon,2021-12-16,0,"37,681","16,535.25",17.24%,7.60%,285
Gabon,2021-12-17,62,"37,743","16,562.45",17.24%,7.60%,285
Gabon,2021-12-18,0,"37,743","16,562.45",17.24%,7.60%,285
Gabon,2021-12-19,0,"37,743","16,562.45",17.24%,7.60%,285
Gabon,2021-12-20,87,"37,830","16,600.63",17.24%,7.60%,286
Gambia,2021-12-05,,"9,992","4,017.79",9.65%,9.09%,342
Gambia,2021-12-06,6,"9,998","4,020.21",9.65%,9.09%,342
Gambia,2021-12-07,0,"9,998","4,020.21",9.65%,9.09%,342
Gambia,2021-12-08,0,"9,998","4,020.21",9.65%,9.09%,342
Gambia,2021-12-09,0,"9,998","4,020.21",9.65%,9.09%,342
Gambia,2021-12-10,0,"9,998","4,020.21",9.65%,9.09%,342
Gambia,2021-12-11,0,"9,998","4,020.21",9.74%,9.18%,342
Gambia,2021-12-12,36,"10,034","4,034.68",9.74%,9.18%,342
Gambia,2021-12-13,0,"10,034","4,034.68",9.74%,9.18%,342
Gambia,2021-12-14,11,"10,045","4,039.11",9.85%,9.25%,342
Gambia,2021-12-15,0,"10,045","4,039.11",9.85%,9.25%,342
Gambia,2021-12-16,0,"10,045","4,039.11",9.85%,9.25%,342
Gambia,2021-12-17,6,"10,051","4,041.52",9.85%,9.25%,342
Gambia,2021-12-18,0,"10,051","4,041.52",9.85%,9.25%,342
Gambia,2021-12-19,0,"10,051","4,041.52",9.85%,9.25%,342
Gambia,2021-12-20,0,"10,051","4,041.52",9.85%,9.25%,342
Georgia,2021-12-05,,"865,293","217,422.70",30.63%,25.60%,"12,344"
Georgia,2021-12-06,"1,778","867,071","217,869.46",30.84%,25.72%,"12,407"
Georgia,2021-12-07,"4,509","871,580","219,002.44",31.05%,25.85%,"12,466"
Georgia,2021-12-08,"4,226","875,806","220,064.31",31.23%,25.97%,"12,519"
Georgia,2021-12-09,"3,562","879,368","220,959.34",31.23%,25.97%,"12,582"
Georgia,2021-12-10,"3,454","882,822","221,827.23",31.59%,26.21%,"12,631"
Georgia,2021-12-11,"3,542","886,364","222,717.23",31.59%,26.21%,"12,695"
Georgia,2021-12-12,"2,922","889,286","223,451.44",31.77%,26.32%,"12,731"
Georgia,2021-12-13,"1,527","890,813","223,835.13",31.94%,26.46%,"12,777"
Georgia,2021-12-14,"3,988","894,801","224,837.20",32.13%,26.59%,"12,826"
Georgia,2021-12-15,"3,278","898,079","225,660.86",32.31%,26.73%,"12,879"
Georgia,2021-12-16,"3,123","901,202","226,445.58",32.47%,26.87%,"12,918"
Georgia,2021-12-17,"2,979","904,181","227,194.11",32.61%,27.00%,"12,971"
Georgia,2021-12-18,"2,784","906,965","227,893.65",32.73%,27.10%,"13,024"
Georgia,2021-12-19,"2,195","909,160","228,445.19",32.77%,27.14%,"13,071"
Georgia,2021-12-20,"1,296","910,456","228,770.84",32.95%,27.34%,"13,116"
Germany,2021-12-05,,6.20 million,"73,908.25",71.53%,68.48%,"103,124"
Germany,2021-12-06,"18,322",6.22 million,"74,126.63",71.62%,68.53%,"103,240"
Germany,2021-12-07,"93,087",6.31 million,"75,236.12",71.72%,68.63%,"104,051"
Germany,2021-12-08,"27,482",6.34 million,"75,563.68",71.83%,68.73%,"104,201"
Germany,2021-12-09,"103,018",6.44 million,"76,791.54",71.93%,68.83%,"105,000"
Germany,2021-12-10,"53,296",6.50 million,"77,426.76",72.03%,68.94%,"105,510"
Germany,2021-12-11,"32,752",6.53 million,"77,817.13",72.10%,69.00%,"105,642"
Germany,2021-12-12,"17,116",6.55 million,"78,021.13",72.12%,69.02%,"105,758"
Germany,2021-12-13,"35,423",6.58 million,"78,443.34",72.19%,69.09%,"106,231"
Germany,2021-12-14,"52,233",6.63 million,"79,065.90",72.28%,69.20%,"106,685"
Germany,2021-12-15,"56,902",6.69 million,"79,744.10",72.40%,69.35%,"107,207"
Germany,2021-12-16,"51,400",6.74 million,"80,356.74",72.52%,69.49%,"107,655"
Germany,2021-12-17,"15,716",6.76 million,"80,544.05",72.65%,69.63%,"107,812"
Germany,2021-12-18,"55,603",6.81 million,"81,206.78",72.76%,69.71%,"108,238"
Germany,2021-12-19,-541,6.81 million,"81,200.33",72.82%,69.74%,"108,356"
Germany,2021-12-20,"21,742",6.83 million,"81,459.47",72.92%,69.85%,"108,818"
Ghana,2021-12-05,,"130,920","4,125.79",8.36%,2.65%,"1,209"
Ghana,2021-12-06,326,"131,246","4,136.06",8.36%,2.65%,"1,228"
Ghana,2021-12-07,0,"131,246","4,136.06",8.36%,2.65%,"1,228"
Ghana,2021-12-08,0,"131,246","4,136.06",8.36%,2.65%,"1,228"
Ghana,2021-12-09,0,"131,246","4,136.06",8.36%,2.65%,"1,228"
Ghana,2021-12-10,0,"131,246","4,136.06",8.36%,2.65%,"1,228"
Ghana,2021-12-11,166,"131,412","4,141.29",8.36%,2.65%,"1,239"
Ghana,2021-12-12,135,"131,547","4,145.55",8.36%,2.65%,"1,243"
Ghana,2021-12-13,0,"131,547","4,145.55",8.36%,2.65%,"1,243"
Ghana,2021-12-14,0,"131,547","4,145.55",8.36%,2.65%,"1,243"
Ghana,2021-12-15,293,"131,840","4,154.78",8.36%,4.93%,"1,253"
Ghana,2021-12-16,71,"131,911","4,157.02",8.36%,4.93%,"1,255"
Ghana,2021-12-17,0,"131,911","4,157.02",8.36%,4.93%,"1,255"
Ghana,2021-12-18,0,"131,911","4,157.02",8.36%,4.93%,"1,255"
Ghana,2021-12-19,0,"131,911","4,157.02",8.36%,4.93%,"1,255"
Ghana,2021-12-20,221,"132,132","4,163.98",8.36%,4.93%,"1,257"
Gibraltar,2021-12-05,,"7,371","218,782.46",121.70%,118.25%,99
Gibraltar,2021-12-06,5,"7,376","218,930.87",121.70%,118.25%,100
Gibraltar,2021-12-07,26,"7,402","219,702.59",121.72%,118.34%,100
Gibraltar,2021-12-08,34,"7,436","220,711.76",121.77%,118.34%,100
Gibraltar,2021-12-09,27,"7,463","221,513.16",121.77%,118.34%,100
Gibraltar,2021-12-10,22,"7,485","222,166.16",121.82%,118.44%,100
Gibraltar,2021-12-11,23,"7,508","222,848.83",121.92%,118.45%,100
Gibraltar,2021-12-12,17,"7,525","223,353.42",121.92%,118.45%,100
Gibraltar,2021-12-13,21,"7,546","223,976.73",121.92%,118.45%,100
Gibraltar,2021-12-14,43,"7,589","225,253.04",121.93%,118.52%,100
Gibraltar,2021-12-15,40,"7,629","226,440.30",121.99%,118.55%,100
Gibraltar,2021-12-16,54,"7,683","228,043.10",122.05%,118.76%,100
Gibraltar,2021-12-17,47,"7,730","229,438.13",122.09%,118.78%,100
Gibraltar,2021-12-18,48,"7,778","230,862.84",122.12%,118.80%,100
Gibraltar,2021-12-19,44,"7,822","232,168.83",122.12%,118.80%,100
Gibraltar,2021-12-20,21,"7,843","232,792.14",122.12%,118.80%,100
Greece,2021-12-05,,"966,221","93,167.93",68.92%,64.25%,"18,595"
Greece,2021-12-06,"4,927","971,148","93,643.01",69.08%,64.41%,"18,716"
Greece,2021-12-07,"7,254","978,402","94,342.48",69.19%,64.55%,"18,815"
Greece,2021-12-08,"5,899","984,301","94,911.29",69.31%,64.70%,"18,901"
Greece,2021-12-09,"5,513","989,814","95,442.88",69.44%,64.85%,"18,982"
Greece,2021-12-10,"5,087","994,901","95,933.40",69.58%,65.00%,"19,085"
Greece,2021-12-11,"4,751","999,652","96,391.51",69.68%,65.16%,"19,157"
Greece,2021-12-12,"3,225",1.00 million,"96,702.48",69.96%,65.21%,"19,248"
Greece,2021-12-13,"3,829",1.01 million,"97,071.70",70.06%,65.32%,"19,345"
Greece,2021-12-14,"5,953",1.01 million,"97,645.71",70.16%,65.46%,"19,475"
Greece,2021-12-15,"4,786",1.02 million,"98,107.21",70.26%,65.62%,"19,553"
Greece,2021-12-16,"4,696",1.02 million,"98,560.02",70.38%,65.77%,"19,651"
Greece,2021-12-17,"4,761",1.03 million,"99,019.10",70.50%,65.94%,"19,736"
Greece,2021-12-18,"4,337",1.03 million,"99,437.29",70.63%,66.09%,"19,799"
Greece,2021-12-19,"2,831",1.03 million,"99,710.27",70.84%,66.15%,"19,891"
Greece,2021-12-20,"3,689",1.04 million,"100,065.98",70.99%,66.26%,"19,976"
Greenland,2021-12-05,,"1,582","27,818.81",70.81%,66.01%,
Greenland,2021-12-06,39,"1,621","28,504.61",70.81%,66.01%,
Greenland,2021-12-07,42,"1,663","29,243.16",70.82%,66.02%,
Greenland,2021-12-08,83,"1,746","30,702.68",70.86%,66.11%,
Greenland,2021-12-09,28,"1,774","31,195.05",70.86%,66.11%,
Greenland,2021-12-10,0,"1,774","31,195.05",70.96%,66.42%,
Greenland,2021-12-11,39,"1,813","31,880.85",70.96%,66.42%,
Greenland,2021-12-12,18,"1,831","32,197.37",70.96%,66.42%,
Greenland,2021-12-13,45,"1,876","32,988.68",70.96%,66.42%,
Greenland,2021-12-14,0,"1,876","32,988.68",70.96%,66.42%,
Greenland,2021-12-15,41,"1,917","33,709.64",71.02%,66.57%,
Greenland,2021-12-16,20,"1,937","34,061.33",71.02%,66.57%,
Greenland,2021-12-17,32,"1,969","34,624.04",71.02%,66.57%,
Greenland,2021-12-18,0,"1,969","34,624.04",71.02%,66.57%,
Greenland,2021-12-19,0,"1,969","34,624.04",71.02%,66.57%,
Greenland,2021-12-20,0,"1,969","34,624.04",71.02%,66.57%,
Grenada,2021-12-05,,"5,908","52,276.25",35.89%,30.61%,200
Grenada,2021-12-06,1,"5,909","52,285.10",35.89%,30.61%,200
Grenada,2021-12-07,0,"5,909","52,285.10",35.89%,30.61%,200
Grenada,2021-12-08,1,"5,910","52,293.94",35.89%,30.61%,200
Grenada,2021-12-09,0,"5,910","52,293.94",35.89%,30.61%,200
Grenada,2021-12-10,3,"5,913","52,320.49",36.22%,30.94%,200
Grenada,2021-12-11,0,"5,913","52,320.49",36.22%,30.94%,200
Grenada,2021-12-12,2,"5,915","52,338.18",36.22%,30.94%,200
Grenada,2021-12-13,0,"5,915","52,338.18",36.22%,30.94%,200
Grenada,2021-12-14,0,"5,915","52,338.18",36.22%,30.94%,200
Grenada,2021-12-15,0,"5,915","52,338.18",36.22%,30.94%,200
Grenada,2021-12-16,0,"5,915","52,338.18",36.22%,30.94%,200
Grenada,2021-12-17,4,"5,919","52,373.58",36.33%,31.03%,200
Grenada,2021-12-18,0,"5,919","52,373.58",36.33%,31.03%,200
Grenada,2021-12-19,0,"5,919","52,373.58",36.33%,31.03%,200
Grenada,2021-12-20,1,"5,920","52,382.43",36.33%,31.03%,200
Guatemala,2021-12-05,,"619,852","33,964.74",33.41%,22.93%,"15,986"
Guatemala,2021-12-06,39,"619,891","33,966.88",33.57%,23.09%,"15,992"
Guatemala,2021-12-07,544,"620,435","33,996.68",33.73%,23.25%,"15,999"
Guatemala,2021-12-08,418,"620,853","34,019.59",33.87%,23.38%,"16,008"
Guatemala,2021-12-09,475,"621,328","34,045.62",34.02%,23.53%,"16,020"
Guatemala,2021-12-10,516,"621,844","34,073.89",34.16%,23.67%,"16,029"
Guatemala,2021-12-11,324,"622,168","34,091.64",34.20%,23.73%,"16,036"
Guatemala,2021-12-12,61,"622,229","34,094.99",34.24%,23.77%,"16,044"
Guatemala,2021-12-13,8,"622,237","34,095.43",34.36%,23.92%,"16,048"
Guatemala,2021-12-14,288,"622,525","34,111.21",34.48%,24.05%,"16,051"
Guatemala,2021-12-15,341,"622,866","34,129.89",34.62%,24.20%,"16,057"
Guatemala,2021-12-16,329,"623,195","34,147.92",34.77%,24.34%,"16,061"
Guatemala,2021-12-17,254,"623,449","34,161.84",34.91%,24.47%,"16,065"
Guatemala,2021-12-18,213,"623,662","34,173.51",34.96%,24.53%,"16,067"
Guatemala,2021-12-19,69,"623,731","34,177.29",35.00%,24.59%,"16,072"
Guatemala,2021-12-20,64,"623,795","34,180.79",35.15%,24.76%,"16,077"
Guernsey,2021-12-05,,,,52.01%,21.48%,
Guernsey,2021-12-06,,,,52.01%,21.48%,
Guernsey,2021-12-07,,,,52.01%,21.48%,
Guernsey,2021-12-08,,,,52.01%,21.48%,
Guernsey,2021-12-09,,,,52.01%,21.48%,
Guernsey,2021-12-10,,,,52.01%,21.48%,
Guernsey,2021-12-11,,,,52.01%,21.48%,
Guernsey,2021-12-12,,,,52.01%,21.48%,
Guernsey,2021-12-13,,,,52.01%,21.48%,
Guernsey,2021-12-14,,,,52.01%,21.48%,
Guernsey,2021-12-15,,,,52.01%,21.48%,
Guernsey,2021-12-16,,,,52.01%,21.48%,
Guernsey,2021-12-17,,,,52.01%,21.48%,
Guernsey,2021-12-18,,,,52.01%,21.48%,
Guernsey,2021-12-19,,,,52.01%,21.48%,
Guernsey,2021-12-20,,,,52.01%,21.48%,
Guinea,2021-12-05,,"30,770","2,279.73",12.45%,6.03%,387
Guinea,2021-12-06,0,"30,770","2,279.73",12.45%,6.03%,387
Guinea,2021-12-07,28,"30,798","2,281.80",12.45%,6.03%,388
Guinea,2021-12-08,0,"30,798","2,281.80",12.45%,6.03%,388
Guinea,2021-12-09,0,"30,798","2,281.80",12.45%,6.03%,388
Guinea,2021-12-10,0,"30,798","2,281.80",12.45%,6.03%,388
Guinea,2021-12-11,0,"30,798","2,281.80",12.49%,6.05%,388
Guinea,2021-12-12,0,"30,798","2,281.80",12.50%,6.06%,388
Guinea,2021-12-13,0,"30,798","2,281.80",12.50%,6.06%,388
Guinea,2021-12-14,16,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-15,0,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-16,0,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-17,0,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-18,0,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-19,0,"30,814","2,282.99",12.50%,6.06%,388
Guinea,2021-12-20,0,"30,814","2,282.99",12.76%,6.19%,388
Guinea-Bissau,2021-12-05,,"6,444","3,197.24",18.28%,1.00%,149
Guinea-Bissau,2021-12-06,0,"6,444","3,197.24",18.28%,1.00%,149
Guinea-Bissau,2021-12-07,0,"6,444","3,197.24",18.28%,1.00%,149
Guinea-Bissau,2021-12-08,1,"6,445","3,197.73",18.28%,1.00%,149
Guinea-Bissau,2021-12-09,0,"6,445","3,197.73",18.28%,1.00%,149
Guinea-Bissau,2021-12-10,2,"6,447","3,198.73",18.28%,1.00%,149
Guinea-Bissau,2021-12-11,0,"6,447","3,198.73",18.28%,1.00%,149
Guinea-Bissau,2021-12-12,1,"6,448","3,199.22",18.28%,1.00%,149
Guinea-Bissau,2021-12-13,0,"6,448","3,199.22",19.11%,1.05%,149
Guinea-Bissau,2021-12-14,2,"6,450","3,200.21",19.11%,1.05%,149
Guinea-Bissau,2021-12-15,2,"6,452","3,201.21",19.11%,1.05%,149
Guinea-Bissau,2021-12-16,3,"6,455","3,202.70",19.11%,1.05%,149
Guinea-Bissau,2021-12-17,0,"6,455","3,202.70",19.11%,1.05%,149
Guinea-Bissau,2021-12-18,1,"6,456","3,203.19",19.11%,1.05%,149
Guinea-Bissau,2021-12-19,0,"6,456","3,203.19",19.11%,1.05%,149
Guinea-Bissau,2021-12-20,0,"6,456","3,203.19",19.31%,1.13%,149
Guyana,2021-12-05,,"38,160","48,283.69",50.88%,35.51%,"1,006"
Guyana,2021-12-06,57,"38,217","48,355.81",51.06%,35.75%,"1,008"
Guyana,2021-12-07,44,"38,261","48,411.48",51.13%,35.87%,"1,009"
Guyana,2021-12-08,72,"38,333","48,502.59",51.13%,35.87%,"1,009"
Guyana,2021-12-09,69,"38,402","48,589.89",51.13%,35.87%,"1,014"
Guyana,2021-12-10,51,"38,453","48,654.42",51.13%,35.87%,"1,016"
Guyana,2021-12-11,0,"38,453","48,654.42",51.13%,35.87%,"1,016"
Guyana,2021-12-12,101,"38,554","48,782.22",51.13%,35.87%,"1,020"
Guyana,2021-12-13,0,"38,554","48,782.22",51.13%,35.87%,"1,020"
Guyana,2021-12-14,64,"38,618","48,863.19",51.38%,36.24%,"1,024"
Guyana,2021-12-15,66,"38,684","48,946.70",51.38%,36.24%,"1,025"
Guyana,2021-12-16,44,"38,728","49,002.38",51.38%,36.24%,"1,026"
Guyana,2021-12-17,23,"38,751","49,031.48",51.38%,36.24%,"1,028"
Guyana,2021-12-18,66,"38,817","49,114.99",51.66%,36.66%,"1,028"
Guyana,2021-12-19,53,"38,870","49,182.05",51.66%,36.66%,"1,030"
Guyana,2021-12-20,21,"38,891","49,208.62",51.66%,36.66%,"1,033"
Haiti,2021-12-05,,"25,510","2,210.25",1.02%,0.58%,747
Haiti,2021-12-06,128,"25,638","2,221.34",1.02%,0.58%,750
Haiti,2021-12-07,0,"25,638","2,221.34",1.02%,0.58%,750
Haiti,2021-12-08,53,"25,691","2,225.93",1.02%,0.58%,754
Haiti,2021-12-09,53,"25,744","2,230.52",1.02%,0.58%,758
Haiti,2021-12-10,0,"25,744","2,230.52",1.02%,0.58%,758
Haiti,2021-12-11,0,"25,744","2,230.52",1.02%,0.58%,758
Haiti,2021-12-12,0,"25,744","2,230.52",1.02%,0.58%,758
Haiti,2021-12-13,14,"25,758","2,231.74",1.02%,0.58%,761
Haiti,2021-12-14,107,"25,865","2,241.01",1.02%,0.58%,762
Haiti,2021-12-15,14,"25,879","2,242.22",1.02%,0.58%,762
Haiti,2021-12-16,28,"25,907","2,244.65",1.04%,0.61%,765
Haiti,2021-12-17,0,"25,907","2,244.65",1.06%,0.62%,765
Haiti,2021-12-18,13,"25,920","2,245.77",1.06%,0.62%,765
Haiti,2021-12-19,0,"25,920","2,245.77",1.06%,0.62%,765
Haiti,2021-12-20,3,"25,923","2,246.03",1.06%,0.62%,765
High income,2021-12-05,,117.34 million,"96,583.07",74.58%,68.46%,1.85 million
High income,2021-12-06,"453,433",117.80 million,"96,956.29",74.66%,68.55%,1.85 million
High income,2021-12-07,"527,875",118.32 million,"97,390.78",74.73%,68.63%,1.86 million
High income,2021-12-08,"490,018",118.81 million,"97,794.11",74.81%,68.73%,1.86 million
High income,2021-12-09,"542,990",119.36 million,"98,241.04",74.89%,68.81%,1.87 million
High income,2021-12-10,"530,565",119.89 million,"98,677.74",74.96%,68.91%,1.87 million
High income,2021-12-11,"331,875",120.22 million,"98,950.91",75.01%,68.97%,1.87 million
High income,2021-12-12,"273,356",120.49 million,"99,175.90",75.06%,69.02%,1.87 million
High income,2021-12-13,"503,070",120.99 million,"99,589.98",75.13%,69.10%,1.88 million
High income,2021-12-14,"484,941",121.48 million,"99,989.13",75.20%,69.18%,1.88 million
High income,2021-12-15,"557,664",122.04 million,"100,448.14",75.28%,69.25%,1.89 million
High income,2021-12-16,"543,357",122.58 million,"100,895.37",75.36%,69.34%,1.89 million
High income,2021-12-17,"570,491",123.15 million,"101,364.94",75.45%,69.42%,1.89 million
High income,2021-12-18,"426,255",123.58 million,"101,715.79",75.51%,69.47%,1.90 million
High income,2021-12-19,"333,207",123.91 million,"101,990.05",75.59%,69.50%,1.90 million
High income,2021-12-20,"613,170",124.52 million,"102,494.74",75.69%,69.58%,1.90 million
Honduras,2021-12-05,,"378,251","37,588.32",43.68%,38.67%,"10,412"
Honduras,2021-12-06,0,"378,251","37,588.32",43.68%,38.67%,"10,412"
Honduras,2021-12-07,0,"378,251","37,588.32",43.68%,38.67%,"10,412"
Honduras,2021-12-08,0,"378,251","37,588.32",43.68%,38.67%,"10,412"
Honduras,2021-12-09,172,"378,423","37,605.41",43.68%,38.67%,"10,415"
Honduras,2021-12-10,0,"378,423","37,605.41",43.68%,38.67%,"10,415"
Honduras,2021-12-11,0,"378,423","37,605.41",43.68%,38.67%,"10,415"
Honduras,2021-12-12,0,"378,423","37,605.41",43.68%,38.67%,"10,415"
Honduras,2021-12-13,192,"378,615","37,624.49",43.68%,38.67%,"10,423"
Honduras,2021-12-14,0,"378,615","37,624.49",43.68%,38.67%,"10,423"
Honduras,2021-12-15,70,"378,685","37,631.44",43.68%,38.67%,"10,423"
Honduras,2021-12-16,0,"378,685","37,631.44",43.68%,38.67%,"10,423"
Honduras,2021-12-17,0,"378,685","37,631.44",43.68%,38.67%,"10,423"
Honduras,2021-12-18,0,"378,685","37,631.44",43.68%,38.67%,"10,423"
Honduras,2021-12-19,0,"378,685","37,631.44",43.68%,38.67%,"10,423"
Honduras,2021-12-20,0,"378,685","37,631.44",43.68%,38.67%,"10,423"
Hong Kong,2021-12-05,,"12,461","1,649.85",63.29%,60.28%,213
Hong Kong,2021-12-06,5,"12,466","1,650.51",63.36%,60.33%,213
Hong Kong,2021-12-07,5,"12,471","1,651.18",63.42%,60.37%,213
Hong Kong,2021-12-08,0,"12,471","1,651.18",63.45%,60.39%,213
Hong Kong,2021-12-09,7,"12,478","1,652.10",63.51%,60.45%,213
Hong Kong,2021-12-10,4,"12,482","1,652.63",63.58%,60.51%,213
Hong Kong,2021-12-11,1,"12,483","1,652.77",63.64%,60.59%,213
Hong Kong,2021-12-12,5,"12,488","1,653.43",63.68%,60.63%,213
Hong Kong,2021-12-13,2,"12,490","1,653.69",63.74%,60.68%,213
Hong Kong,2021-12-14,5,"12,495","1,654.35",63.78%,60.73%,213
Hong Kong,2021-12-15,1,"12,496","1,654.49",63.81%,60.75%,213
Hong Kong,2021-12-16,10,"12,506","1,655.81",63.86%,60.81%,213
Hong Kong,2021-12-17,7,"12,513","1,656.74",63.92%,60.88%,213
Hong Kong,2021-12-18,5,"12,518","1,657.40",63.98%,60.96%,213
Hong Kong,2021-12-19,8,"12,526","1,658.46",64.01%,61.03%,213
Hong Kong,2021-12-20,7,"12,533","1,659.38",64.05%,61.09%,213
Hungary,2021-12-05,,1.13 million,"117,796.34",63.94%,60.90%,"35,122"
Hungary,2021-12-06,"22,699",1.16 million,"120,152.43",63.97%,60.93%,"35,611"
Hungary,2021-12-07,"4,311",1.16 million,"120,599.90",64.01%,60.97%,"35,835"
Hungary,2021-12-08,"6,849",1.17 million,"121,310.81",64.06%,61.02%,"36,048"
Hungary,2021-12-09,"7,310",1.18 million,"122,069.57",64.11%,61.07%,"36,263"
Hungary,2021-12-10,"6,884",1.18 million,"122,784.11",64.11%,61.07%,"36,429"
Hungary,2021-12-11,0,1.18 million,"122,784.11",64.11%,61.07%,"36,429"
Hungary,2021-12-12,0,1.18 million,"122,784.11",64.26%,61.17%,"36,429"
Hungary,2021-12-13,"16,017",1.20 million,"124,446.63",64.27%,61.24%,"36,884"
Hungary,2021-12-14,"3,575",1.20 million,"124,817.71",64.29%,61.31%,"37,079"
Hungary,2021-12-15,"5,506",1.21 million,"125,389.21",64.35%,61.39%,"37,232"
Hungary,2021-12-16,"5,298",1.21 million,"125,939.13",64.44%,61.48%,"37,376"
Hungary,2021-12-17,"4,977",1.22 million,"126,455.73",64.44%,61.48%,"37,530"
Hungary,2021-12-18,0,1.22 million,"126,455.73",64.44%,61.48%,"37,530"
Hungary,2021-12-19,0,1.22 million,"126,455.73",64.63%,61.63%,"37,530"
Hungary,2021-12-20,"10,105",1.23 million,"127,504.60",64.69%,61.71%,"37,896"
Iceland,2021-12-05,,"18,333","49,710.95",77.48%,76.30%,35
Iceland,2021-12-06,309,"18,642","50,548.82",77.48%,76.30%,35
Iceland,2021-12-07,123,"18,765","50,882.34",77.64%,76.42%,35
Iceland,2021-12-08,131,"18,896","51,237.55",77.64%,76.42%,35
Iceland,2021-12-09,156,"19,052","51,660.56",77.73%,76.52%,35
Iceland,2021-12-10,107,"19,159","51,950.69",77.73%,76.52%,35
Iceland,2021-12-11,0,"19,159","51,950.69",77.73%,76.52%,35
Iceland,2021-12-12,0,"19,159","51,950.69",77.73%,76.52%,35
Iceland,2021-12-13,388,"19,547","53,002.78",77.73%,76.52%,36
Iceland,2021-12-14,161,"19,708","53,439.34",77.83%,76.66%,36
Iceland,2021-12-15,153,"19,861","53,854.21",77.83%,76.66%,36
Iceland,2021-12-16,183,"20,044","54,350.42",77.88%,76.73%,36
